"","x"
"2585","CD56dim CD16bright NK"
"2586","CD56bright CD16dim NK"
"2587","gdT cells"
"2588","Plasma cells"
"2589","CD4 memory"
"2590","CD4 and CD8 activated memory"
"2591","NK-T doublets"
"2592","plasmacytoid DC"
"2593","CD4 memory"
"2594","Naive B"
"2595","Naive B"
"2596","CD8 effector"
"2597","CD4 memory"
"2598","CD56dim CD16bright NK"
"2599","CD4 memory"
"2600","CD4 naive II"
"2601","NK-monocyte doublets"
"2602","NK-T doublets"
"2603","Neutrophils"
"2604","NK-monocyte doublets"
"2605","Naive B"
"2606","Memory B"
"2607","CD56bright CD16dim NK"
"2608","CD56dim CD16bright NK"
"2609","CD56dim CD16bright NK"
"2610","CD8 effector"
"2611","Non classical monocytes"
"2612","CD4 naive I"
"2613","CD8 memory"
"2614","CD4 naive I"
"2615","CD4 memory"
"2616","Regulatory T cells"
"2617","Platelet-T cell doublets"
"2618","CD56dim CD16bright NK"
"2619","CD56dim CD16bright NK"
"2620","Non classical monocytes"
"2621","CD8 effector"
"2622","Non classical monocytes"
"2623","CD56dim CD16bright NK"
"2624","CD56dim CD16bright NK"
"2625","CD56dim CD16bright NK"
"2626","MAIT-NKT cells"
"2627","CD4 memory"
"2628","Classical monocytes"
"2629","CD8 effector"
"2630","Non classical monocytes"
"2631","Neutrophils"
"2632","Regulatory T cells"
"2633","CD4 naive I"
"2634","Regulatory T cells"
"2635","Naive B"
"2636","CD56dim CD16bright NK"
"2637","MAIT-NKT cells"
"2638","CD4 naive I"
"2639","CD56dim CD16bright NK"
"2640","CD8 naive"
"2641","CD56dim CD16bright NK"
"2642","CD4 naive II"
"2643","Naive B"
"2644","CD4 memory"
"2645","CD4 naive I"
"2646","CD4 naive II"
"2647","CD56dim CD16bright NK"
"2648","CD56dim CD16bright NK"
"2649","CD4 naive II"
"2650","Classical monocytes"
"2651","Naive B"
"2652","MAIT-NKT cells"
"2653","CD8 effector"
"2654","CD4 memory"
"2655","Neutrophils"
"2656","Platelets"
"2657","CD4 memory"
"2658","gdT cells"
"2659","Memory B"
"2660","CD56dim CD16bright NK"
"2661","CD4 memory"
"2662","CD56bright CD16dim NK"
"2663","CD4 memory"
"2664","CD4 memory"
"2665","MAIT-NKT cells"
"2666","CD4 naive II"
"2667","CD56dim CD16bright NK"
"2668","CD56dim CD16bright NK"
"2669","Non classical monocytes"
"2670","CD4 naive I"
"2671","CD4 naive II"
"2672","Naive B"
"2673","CD4 memory"
"2674","Neutrophils"
"2675","gdT cells"
"2676","CD56dim CD16bright NK"
"2677","CD4 memory"
"2678","CD56dim CD16bright NK"
"2679","CD56dim CD16bright NK"
"2680","T-NK-B cell doublets"
"2681","CD8 effector"
"2682","Regulatory T cells"
"2683","Classical monocytes"
"2684","gdT cells"
"2685","CD8 naive"
"2686","Non classical monocytes"
"2687","CD56dim CD16bright NK"
"2688","MAIT-NKT cells"
"2689","Naive B"
"2690","CD4 memory"
"2691","MAIT-NKT cells"
"2692","CD8 naive"
"2693","CD8 effector"
"2694","Classical monocytes"
"2695","CD56dim CD16bright NK"
"2696","Classical monocytes"
"2697","gdT cells"
"2698","CD4 and CD8 activated memory"
"2699","CD4 naive I"
"2700","CD4 memory"
"2701","Neutrophils"
"2702","CD8 naive"
"2703","Neutrophils"
"2704","Naive B"
"2705","CD8 effector"
"2706","CD8 memory"
"2707","T-NK-B cell doublets"
"2708","CD8 effector"
"2709","CD4 naive I"
"2710","Classical monocytes"
"2711","CD4 memory"
"2712","CD8 memory"
"2713","T-NK-B cell doublets"
"2714","CD4 naive II"
"2715","CD4 naive I"
"2716","CD56bright CD16dim NK"
"2717","Proliferating T and NK cell"
"2718","CD8 naive"
"2719","CD8 effector"
"2720","NK-monocyte doublets"
"2721","gdT cells"
"2722","Neutrophils"
"2723","Non classical monocytes"
"2724","Naive B"
"2725","CD56dim CD16bright NK"
"2726","conventional DC"
"2727","CD4 naive I"
"2728","Classical monocytes"
"2729","CD56dim CD16bright NK"
"2730","Naive B"
"2731","MAIT-NKT cells"
"2732","CD8 naive"
"2733","CD56dim CD16bright NK"
"2734","Non classical monocytes"
"2735","CD8 effector"
"2736","CD4 naive I"
"2737","Classical monocytes"
"2738","Classical monocytes"
"2739","CD4 naive I"
"2740","CD8 memory"
"2741","Classical monocytes"
"2742","Naive B"
"2743","MAIT-NKT cells"
"2744","Platelet-bound monocytes"
"2745","Platelet-bound monocytes"
"2746","Neutrophils"
"2747","NK-monocyte doublets"
"2748","CD56dim CD16bright NK"
"2749","gdT cells"
"2750","CD4 memory"
"2751","CD56dim CD16bright NK"
"2752","Regulatory T cells"
"2753","CD4 naive I"
"2754","CD4 naive II"
"2755","Classical monocytes"
"2756","CD56bright CD16dim NK"
"2757","CD4 naive II"
"2758","CD56dim CD16bright NK"
"2759","Non classical monocytes"
"2760","conventional DC"
"2761","CD56dim CD16bright NK"
"2762","CD8 naive"
"2763","MAIT-NKT cells"
"2764","Non classical monocytes"
"2765","NK-T doublets"
"2766","CD56dim CD16bright NK"
"2767","CD8 effector"
"2768","T-NK-B cell doublets"
"2769","CD56dim CD16bright NK"
"2770","gdT cells"
"2771","CD4 naive I"
"2772","CD4 memory"
"2773","CD8 memory"
"2774","Naive B"
"2775","CD4 naive I"
"2776","CD4 naive II"
"2777","CD4 and CD8 activated memory"
"2778","CD4 memory"
"2779","CD8 effector"
"2780","Non classical monocytes"
"2781","MAIT-NKT cells"
"2782","CD56dim CD16bright NK"
"2783","CD56dim CD16bright NK"
"2784","CD56dim CD16bright NK"
"2785","CD8 effector"
"2786","CD8 effector"
"2787","CD56dim CD16bright NK"
"2788","Naive B"
"2789","CD56dim CD16bright NK"
"2790","Classical monocytes"
"2791","Naive B"
"2792","CD4 naive I"
"2793","Classical monocytes"
"2794","Naive B"
"2795","CD4 naive I"
"2796","CD56dim CD16bright NK"
"2797","Non classical monocytes"
"2798","CD56dim CD16bright NK"
"2799","CD56dim CD16bright NK"
"2800","CD56dim CD16bright NK"
"2801","Classical monocytes"
"2802","CD56bright CD16dim NK"
"2803","CD8 memory"
"2804","CD4 memory"
"2805","CD56bright CD16dim NK"
"2806","MAIT-NKT cells"
"2807","Naive B"
"2808","CD4 memory"
"2809","MAIT-NKT cells"
"2810","CD4 naive I"
"2811","Platelet-bound monocytes"
"2812","CD56dim CD16bright NK"
"2813","Platelet-bound monocytes"
"2814","Classical monocytes"
"2815","CD8 naive"
"2816","CD56dim CD16bright NK"
"2817","MAIT-NKT cells"
"2818","CD8 memory"
"2819","CD8 effector"
"2820","Classical monocytes"
"2821","CD4 and CD8 activated memory"
"2822","CD4 memory"
"2823","CD4 memory"
"2824","Neutrophils"
"2825","Neutrophils"
"2826","Classical monocytes"
"2827","CD56bright CD16dim NK"
"2828","MAIT-NKT cells"
"2829","CD56dim CD16bright NK"
"2830","gdT cells"
"2831","CD56dim CD16bright NK"
"2832","Memory B"
"2833","CD56bright CD16dim NK"
"2834","CD56dim CD16bright NK"
"2835","CD56dim CD16bright NK"
"2836","CD4 and CD8 activated memory"
"2837","NK-T doublets"
"2838","CD4 memory"
"2839","Naive B"
"2840","Memory B"
"2841","Naive B"
"2842","Neutrophils"
"2843","CD4 naive II"
"2844","CD4 naive II"
"2845","CD8 effector"
"2846","CD56dim CD16bright NK"
"2847","CD56dim CD16bright NK"
"2848","CD4 naive I"
"2849","Non classical monocytes"
"2850","CD8 naive"
"2851","CD56dim CD16bright NK"
"2852","CD8 effector"
"2853","Naive B"
"2854","Classical monocytes"
"2855","Classical monocytes"
"2856","CD4 naive I"
"2857","Neutrophils"
"2858","CD4 memory"
"2859","CD4 naive II"
"2860","Classical monocytes"
"2861","CD4 naive II"
"2862","Naive B"
"2863","CD4 naive I"
"2864","CD4 memory"
"2865","CD8 effector"
"2866","MAIT-NKT cells"
"2867","CD4 naive II"
"2868","CD4 memory"
"2869","CD8 memory"
"2870","Neutrophils"
"2871","CD4 memory"
"2872","CD8 effector"
"2873","CD56dim CD16bright NK"
"2874","CD4 memory"
"2875","CD4 memory"
"2876","CD56bright CD16dim NK"
"2877","CD4 naive I"
"2878","Classical monocytes"
"2879","CD4 memory"
"2880","CD4 naive I"
"2881","Naive B"
"2882","Classical monocytes"
"2883","CD56dim CD16bright NK"
"2884","Classical monocytes"
"2885","Platelets"
"2886","Proliferating T and NK cell"
"2887","Non classical monocytes"
"2888","Classical monocytes"
"2889","CD56dim CD16bright NK"
"2890","CD8 effector"
"2891","CD56dim CD16bright NK"
"2892","CD4 naive I"
"2893","Neutrophils"
"2894","CD4 naive II"
"2895","Platelet-bound monocytes"
"2896","CD56dim CD16bright NK"
"2897","CD8 naive"
"2898","CD56dim CD16bright NK"
"2899","CD4 naive I"
"2900","CD4 memory"
"2901","Neutrophils"
"2902","CD56dim CD16bright NK"
"2903","MAIT-NKT cells"
"2904","MAIT-NKT cells"
"2905","Non classical monocytes"
"2906","MAIT-NKT cells"
"2907","CD56dim CD16bright NK"
"2908","Non classical monocytes"
"2909","Classical monocytes"
"2910","Neutrophils"
"2911","CD56dim CD16bright NK"
"2912","CD8 memory"
"2913","CD4 naive II"
"2914","CD56dim CD16bright NK"
"2915","CD8 effector"
"2916","CD4 memory"
"2917","Classical monocytes"
"2918","CD8 memory"
"2919","CD4 memory"
"2920","Non classical monocytes"
"2921","CD4 memory"
"2922","CD56dim CD16bright NK"
"2923","Classical monocytes"
"2924","NK-monocyte doublets"
"2925","CD56dim CD16bright NK"
"2926","Classical monocytes"
"2927","Memory B"
"2928","Neutrophils"
"2929","gdT cells"
"2930","Classical monocytes"
"2931","gdT cells"
"2932","CD4 naive I"
"2933","gdT cells"
"2934","CD56bright CD16dim NK"
"2935","CD4 naive I"
"2936","CD8 effector"
"2937","Naive B"
"2938","CD8 effector"
"2939","CD56dim CD16bright NK"
"2940","CD56bright CD16dim NK"
"2941","CD56dim CD16bright NK"
"2942","CD56bright CD16dim NK"
"2943","NK-T doublets"
"2944","Neutrophils"
"2945","CD4 naive I"
"2946","gdT cells"
"2947","CD4 naive II"
"2948","CD8 effector"
"2949","CD4 memory"
"2950","Regulatory T cells"
"2951","Neutrophils"
"2952","Non classical monocytes"
"2953","Classical monocytes"
"2954","CD4 naive I"
"2955","T-NK-B cell doublets"
"2956","Classical monocytes"
"2957","CD56bright CD16dim NK"
"2958","gdT cells"
"2959","MAIT-NKT cells"
"2960","T-NK-B cell doublets"
"2961","NK-T doublets"
"2962","CD8 naive"
"2963","CD8 naive"
"2964","Memory B"
"2965","CD4 memory"
"2966","CD56dim CD16bright NK"
"2967","CD4 memory"
"2968","CD56dim CD16bright NK"
"2969","CD56dim CD16bright NK"
"2970","CD8 effector"
"2971","CD8 memory"
"2972","CD4 naive I"
"2973","CD8 effector"
"2974","CD56dim CD16bright NK"
"2975","CD4 memory"
"2976","CD8 naive"
"2977","Memory B"
"2978","CD4 memory"
"2979","CD4 memory"
"2980","CD4 memory"
"2981","Classical monocytes"
"2982","CD56dim CD16bright NK"
"2983","CD8 effector"
"2984","Classical monocytes"
"2985","NK-T doublets"
"2986","CD4 memory"
"2987","Naive B"
"2988","CD4 memory"
"2989","CD4 naive II"
"2990","Neutrophils"
"2991","CD4 memory"
"2992","CD56bright CD16dim NK"
"2993","CD4 naive II"
"2994","CD4 naive I"
"2995","CD4 naive I"
"2996","NK-T doublets"
"2997","gdT cells"
"2998","CD4 naive I"
"2999","CD4 memory"
"3000","Neutrophils"
"3001","CD56dim CD16bright NK"
"3002","CD4 memory"
"3003","Classical monocytes"
"3004","MAIT-NKT cells"
"3005","gdT cells"
"3006","MAIT-NKT cells"
"3007","conventional DC"
"3008","CD4 naive I"
"3009","CD8 effector"
"3010","Non classical monocytes"
"3011","CD4 naive I"
"3012","gdT cells"
"3013","Classical monocytes"
"3014","CD4 naive I"
"3015","CD56dim CD16bright NK"
"3016","Classical monocytes"
"3017","CD4 naive I"
"3018","Classical monocytes"
"3019","Non classical monocytes"
"3020","CD8 effector"
"3021","Non classical monocytes"
"3022","CD56dim CD16bright NK"
"3023","CD56bright CD16dim NK"
"3024","MAIT-NKT cells"
"3025","CD56dim CD16bright NK"
"3026","CD8 memory"
"3027","CD4 memory"
"3028","NK-monocyte doublets"
"3029","CD56dim CD16bright NK"
"3030","CD56dim CD16bright NK"
"3031","CD56dim CD16bright NK"
"3032","CD4 naive I"
"3033","Naive B"
"3034","Classical monocytes"
"3035","CD4 naive I"
"3036","Platelet-bound monocytes"
"3037","T-NK-B cell doublets"
"3038","CD4 memory"
"3039","Classical monocytes"
"3040","CD8 naive"
"3041","Classical monocytes"
"3042","gdT cells"
"3043","CD4 naive II"
"3044","CD8 memory"
"3045","Naive B"
"3046","CD8 naive"
"3047","CD8 effector"
"3048","CD8 naive"
"3049","CD8 effector"
"3050","CD8 memory"
"3051","CD56dim CD16bright NK"
"3052","Naive B"
"3053","CD4 naive I"
"3054","CD4 naive II"
"3055","CD4 naive II"
"3056","gdT cells"
"3057","Naive B"
"3058","Regulatory T cells"
"3059","CD4 memory"
"3060","Neutrophils"
"3061","gdT cells"
"3062","Non classical monocytes"
"3063","CD4 naive I"
"3064","gdT cells"
"3065","CD56dim CD16bright NK"
"3066","Platelet-bound monocytes"
"3067","CD8 effector"
"3068","CD8 memory"
"3069","CD8 effector"
"3070","CD4 memory"
"3071","Non classical monocytes"
"3072","CD4 naive I"
"3073","CD56dim CD16bright NK"
"3074","CD56dim CD16bright NK"
"3075","CD8 effector"
"3076","Non classical monocytes"
"3077","CD56dim CD16bright NK"
"3078","CD4 naive I"
"3079","CD8 naive"
"3080","MAIT-NKT cells"
"3081","Non classical monocytes"
"3082","Proliferating T and NK cell"
"3083","Platelet-bound monocytes"
"3084","CD56dim CD16bright NK"
"3085","Classical monocytes"
"3086","CD56dim CD16bright NK"
"3087","T-NK-B cell doublets"
"3088","MAIT-NKT cells"
"3089","Classical monocytes"
"3090","Regulatory T cells"
"3091","Neutrophils"
"3092","gdT cells"
"3093","CD4 memory"
"3094","CD4 memory"
"3095","MAIT-NKT cells"
"3096","CD8 effector"
"3097","NK-monocyte doublets"
"3098","CD56dim CD16bright NK"
"3099","CD8 memory"
"3100","CD8 naive"
"3101","T-NK-B cell doublets"
"3102","CD4 naive II"
"3103","CD56bright CD16dim NK"
"3104","CD4 memory"
"3105","CD56dim CD16bright NK"
"3106","CD56dim CD16bright NK"
"3107","CD4 naive II"
"3108","CD56dim CD16bright NK"
"3109","CD56dim CD16bright NK"
"3110","gdT cells"
"3111","gdT cells"
"3112","Naive B"
"3113","Non classical monocytes"
"3114","CD4 naive I"
"3115","Classical monocytes"
"3116","CD56bright CD16dim NK"
"3117","CD8 naive"
"3118","Platelet-bound monocytes"
"3119","CD8 effector"
"3120","CD4 memory"
"3121","CD56dim CD16bright NK"
"3122","CD56dim CD16bright NK"
"3123","Classical monocytes"
"3124","CD8 naive"
"3125","CD8 effector"
"3126","CD8 memory"
"3127","CD56dim CD16bright NK"
"3128","CD56dim CD16bright NK"
"3129","CD8 memory"
"3130","gdT cells"
"3131","CD4 memory"
"3132","Classical monocytes"
"3133","MAIT-NKT cells"
"3134","T-NK-B cell doublets"
"3135","plasmacytoid DC"
"3136","CD56dim CD16bright NK"
"3137","CD4 memory"
"3138","CD56dim CD16bright NK"
"3139","CD4 memory"
"3140","CD4 memory"
"3141","Neutrophils"
"3142","Memory B"
"3143","CD56dim CD16bright NK"
"3144","CD4 and CD8 activated memory"
"3145","Classical monocytes"
"3146","CD56dim CD16bright NK"
"3147","gdT cells"
"3148","CD56dim CD16bright NK"
"3149","CD4 memory"
"3150","Regulatory T cells"
"3151","Regulatory T cells"
"3152","CD56dim CD16bright NK"
"3153","CD8 naive"
"3154","CD4 naive II"
"3155","CD4 naive I"
"3156","CD4 naive I"
"3157","CD8 memory"
"3158","CD4 memory"
"3159","CD8 memory"
"3160","CD4 memory"
"3161","CD4 naive II"
"3162","CD56dim CD16bright NK"
"3163","CD4 memory"
"3164","CD8 naive"
"3165","CD8 naive"
"3166","CD4 and CD8 activated memory"
"3167","Non classical monocytes"
"3168","CD4 naive I"
"3169","CD56dim CD16bright NK"
"3170","CD4 naive II"
"3171","gdT cells"
"3172","CD56dim CD16bright NK"
"3173","CD8 memory"
"3174","CD8 memory"
"3175","CD56dim CD16bright NK"
"3176","CD4 memory"
"3177","NK-monocyte doublets"
"3178","gdT cells"
"3179","CD4 naive II"
"3180","CD56dim CD16bright NK"
"3181","CD8 memory"
"3182","Naive B"
"3183","CD56dim CD16bright NK"
"3184","Naive B"
"3185","Naive B"
"3186","CD56dim CD16bright NK"
"3187","CD56bright CD16dim NK"
"3188","Non classical monocytes"
"3189","CD8 naive"
"3190","CD4 memory"
"3191","CD8 effector"
"3192","CD4 naive II"
"3193","gdT cells"
"3194","CD4 naive I"
"3195","CD4 naive I"
"3196","Naive B"
"3197","CD56dim CD16bright NK"
"3198","CD8 effector"
"3199","Classical monocytes"
"3200","CD8 naive"
"3201","CD56dim CD16bright NK"
"3202","CD8 effector"
"3203","CD4 naive II"
"3204","Non classical monocytes"
"3205","Platelets"
"3206","CD4 naive I"
"3207","CD56dim CD16bright NK"
"3208","CD4 naive I"
"3209","conventional DC"
"3210","CD4 naive I"
"3211","CD4 memory"
"3212","CD56dim CD16bright NK"
"3213","Classical monocytes"
"3214","Naive B"
"3215","Classical monocytes"
"3216","CD56dim CD16bright NK"
"3217","CD8 naive"
"3218","CD56bright CD16dim NK"
"3219","CD8 memory"
"3220","CD56dim CD16bright NK"
"3221","Regulatory T cells"
"3222","Classical monocytes"
"3223","Classical monocytes"
"3224","Naive B"
"3225","CD4 memory"
"3226","CD56dim CD16bright NK"
"3227","CD56dim CD16bright NK"
"3228","Naive B"
"3229","CD8 naive"
"3230","Classical monocytes"
"3231","CD4 memory"
"3232","T-NK-B cell doublets"
"3233","gdT cells"
"3234","CD4 naive I"
"3235","Non classical monocytes"
"3236","CD8 memory"
"3237","Erythroid "
"3238","Naive B"
"3239","CD56dim CD16bright NK"
"3240","CD8 effector"
"3241","CD56dim CD16bright NK"
"3242","CD4 memory"
"3243","CD4 memory"
"3244","T-NK-B cell doublets"
"3245","MAIT-NKT cells"
"3246","CD4 memory"
"3247","CD56dim CD16bright NK"
"3248","gdT cells"
"3249","Classical monocytes"
"3250","CD56dim CD16bright NK"
"3251","Regulatory T cells"
"3252","Neutrophils"
"3253","NK-monocyte doublets"
"3254","gdT cells"
"3255","CD4 naive I"
"3256","CD4 naive I"
"3257","Classical monocytes"
"3258","CD4 naive II"
"3259","Platelets"
"3260","Classical monocytes"
"3261","CD8 effector"
"3262","CD4 naive I"
"3263","Non classical monocytes"
"3264","Non classical monocytes"
"3265","Platelet-bound monocytes"
"3266","gdT cells"
"3267","Non classical monocytes"
"3268","CD4 naive II"
"3269","Naive B"
"3270","CD56dim CD16bright NK"
"3271","Naive B"
"3272","CD4 naive I"
"3273","CD56dim CD16bright NK"
"3274","gdT cells"
"3275","Classical monocytes"
"3276","Naive B"
"3277","Classical monocytes"
"3278","CD8 effector"
"3279","Neutrophils"
"3280","CD56dim CD16bright NK"
"3281","CD4 naive I"
"3282","gdT cells"
"3283","gdT cells"
"3284","gdT cells"
"3285","CD4 memory"
"3286","Naive B"
"3287","CD56dim CD16bright NK"
"3288","Platelet-bound monocytes"
"3289","CD8 effector"
"3290","CD56bright CD16dim NK"
"3291","CD8 naive"
"3292","Naive B"
"3293","Platelet-bound monocytes"
"3294","CD56dim CD16bright NK"
"3295","Platelet-bound monocytes"
"3296","CD56dim CD16bright NK"
"3297","CD4 naive I"
"3298","MAIT-NKT cells"
"3299","CD4 memory"
"3300","MAIT-NKT cells"
"3301","MAIT-NKT cells"
"3302","CD56dim CD16bright NK"
"3303","CD56dim CD16bright NK"
"3304","Memory B"
"3305","NK-monocyte doublets"
"3306","Classical monocytes"
"3307","CD4 memory"
"3308","CD4 memory"
"3309","CD56dim CD16bright NK"
"3310","CD56dim CD16bright NK"
"3311","Platelet-bound monocytes"
"3312","CD4 memory"
"3313","Naive B"
"3314","CD56dim CD16bright NK"
"3315","MAIT-NKT cells"
"3316","CD4 naive II"
"3317","Naive B"
"3318","Platelet-bound monocytes"
"3319","CD56dim CD16bright NK"
"3320","Neutrophils"
"3321","Naive B"
"3322","Non classical monocytes"
"3323","CD4 naive I"
"3324","NK-monocyte doublets"
"3325","CD4 memory"
"3326","CD8 effector"
"3327","Platelet-bound monocytes"
"3328","gdT cells"
"3329","Classical monocytes"
"3330","CD56dim CD16bright NK"
"3331","gdT cells"
"3332","CD4 naive I"
"3333","CD56dim CD16bright NK"
"3334","CD8 memory"
"3335","CD8 naive"
"3336","Classical monocytes"
"3337","CD4 memory"
"3338","CD4 memory"
"3339","CD56dim CD16bright NK"
"3340","CD56dim CD16bright NK"
"3341","Classical monocytes"
"3342","Naive B"
"3343","Classical monocytes"
"3344","CD56dim CD16bright NK"
"3345","gdT cells"
"3346","CD4 naive II"
"3347","NK-monocyte doublets"
"3348","Memory B"
"3349","CD4 naive II"
"3350","CD56dim CD16bright NK"
"3351","MAIT-NKT cells"
"3352","CD56dim CD16bright NK"
"3353","CD56dim CD16bright NK"
"3354","Platelets"
"3355","CD8 effector"
"3356","CD4 naive I"
"3357","Memory B"
"3358","CD4 naive I"
"3359","CD56dim CD16bright NK"
"3360","CD4 naive I"
"3361","CD8 naive"
"3362","Memory B"
"3363","CD56dim CD16bright NK"
"3364","Regulatory T cells"
"3365","CD4 naive II"
"3366","MAIT-NKT cells"
"3367","Classical monocytes"
"3368","CD56dim CD16bright NK"
"3369","Classical monocytes"
"3370","CD56bright CD16dim NK"
"3371","CD8 memory"
"3372","CD8 naive"
"3373","Naive B"
"3374","Classical monocytes"
"3375","CD56dim CD16bright NK"
"3376","CD8 naive"
"3377","CD4 memory"
"3378","NK-monocyte doublets"
"3379","gdT cells"
"3380","Neutrophils"
"3381","Memory B"
"3382","Platelets"
"3383","MAIT-NKT cells"
"3384","gdT cells"
"3385","Memory B"
"3386","NK-monocyte doublets"
"3387","Classical monocytes"
"3388","Naive B"
"3389","plasmacytoid DC"
"3390","CD56bright CD16dim NK"
"3391","CD4 naive I"
"3392","Classical monocytes"
"3393","CD8 effector"
"3394","Classical monocytes"
"3395","CD56dim CD16bright NK"
"3396","CD4 naive II"
"3397","gdT cells"
"3398","MAIT-NKT cells"
"3399","CD4 naive I"
"3400","CD4 naive I"
"3401","CD8 memory"
"3402","Neutrophils"
"3403","Naive B"
"3404","CD8 effector"
"3405","Non classical monocytes"
"3406","CD8 effector"
"3407","Neutrophils"
"3408","CD4 naive II"
"3409","CD56dim CD16bright NK"
"3410","CD4 memory"
"3411","Naive B"
"3412","gdT cells"
"3413","Naive B"
"3414","CD4 naive II"
"3415","NK-T doublets"
"3416","T-NK-B cell doublets"
"3417","T-NK-B cell doublets"
"3418","CD56dim CD16bright NK"
"3419","CD4 memory"
"3420","CD56dim CD16bright NK"
"3421","CD4 memory"
"3422","Classical monocytes"
"3423","Proliferating T and NK cell"
"3424","Proliferating T and NK cell"
"3425","Neutrophils"
"3426","CD4 naive II"
"3427","Classical monocytes"
"3428","CD56dim CD16bright NK"
"3429","Classical monocytes"
"3430","Naive B"
"3431","CD56dim CD16bright NK"
"3432","CD4 naive II"
"3433","Non classical monocytes"
"3434","CD8 naive"
"3435","MAIT-NKT cells"
"3436","CD56dim CD16bright NK"
"3437","gdT cells"
"3438","Classical monocytes"
"3439","CD56dim CD16bright NK"
"3440","CD4 memory"
"3441","Classical monocytes"
"3442","Platelet-bound monocytes"
"3443","Neutrophils"
"3444","CD56dim CD16bright NK"
"3445","CD4 memory"
"3446","Memory B"
"3447","CD4 naive I"
"3448","gdT cells"
"3449","Classical monocytes"
"3450","CD8 memory"
"3451","Platelet-bound monocytes"
"3452","NK-T doublets"
"3453","Classical monocytes"
"3454","Non classical monocytes"
"3455","Neutrophils"
"3456","CD8 effector"
"3457","CD8 effector"
"3458","CD4 naive II"
"3459","Classical monocytes"
"3460","CD56dim CD16bright NK"
"3461","gdT cells"
"3462","CD8 effector"
"3463","Non classical monocytes"
"3464","Classical monocytes"
"3465","CD8 naive"
"3466","CD4 naive I"
"3467","Non classical monocytes"
"3468","CD56dim CD16bright NK"
"3469","CD8 naive"
"3470","CD56bright CD16dim NK"
"3471","CD56dim CD16bright NK"
"3472","CD4 memory"
"3473","CD4 and CD8 activated memory"
"3474","CD8 naive"
"3475","CD4 memory"
"3476","gdT cells"
"3477","Naive B"
"3478","Non classical monocytes"
"3479","CD56dim CD16bright NK"
"3480","Plasma cells"
"3481","CD4 naive II"
"3482","CD8 memory"
"3483","MAIT-NKT cells"
"3484","Neutrophils"
"3485","Non classical monocytes"
"3486","CD4 naive I"
"3487","CD4 naive I"
"3488","CD4 naive I"
"3489","CD4 naive I"
"3490","CD4 naive II"
"3491","CD4 naive II"
"3492","NK-T doublets"
"3493","CD4 naive I"
"3494","CD56dim CD16bright NK"
"3495","CD56dim CD16bright NK"
"3496","CD56bright CD16dim NK"
"3497","CD8 memory"
"3498","CD4 naive I"
"3499","CD56dim CD16bright NK"
"3500","MAIT-NKT cells"
"3501","CD8 naive"
"3502","Classical monocytes"
"3503","CD4 naive II"
"3504","Neutrophils"
"3505","Plasma cells"
"3506","CD56dim CD16bright NK"
"3507","CD56dim CD16bright NK"
"3508","CD56dim CD16bright NK"
"3509","CD56dim CD16bright NK"
"3510","Naive B"
"3511","MAIT-NKT cells"
"3512","Classical monocytes"
"3513","CD56dim CD16bright NK"
"3514","CD4 memory"
"3515","CD8 effector"
"3516","CD4 naive II"
"3517","T-NK-B cell doublets"
"3518","Classical monocytes"
"3519","CD4 naive II"
"3520","Erythroid "
"3521","CD4 memory"
"3522","CD56dim CD16bright NK"
"3523","MAIT-NKT cells"
"3524","CD56dim CD16bright NK"
"3525","CD4 memory"
"3526","Non classical monocytes"
"3527","CD56dim CD16bright NK"
"3528","CD8 memory"
"3529","CD56dim CD16bright NK"
"3530","CD56dim CD16bright NK"
"3531","Naive B"
"3532","CD8 naive"
"3533","Classical monocytes"
"3534","gdT cells"
"3535","Classical monocytes"
"3536","CD8 memory"
"3537","CD8 effector"
"3538","CD56dim CD16bright NK"
"3539","CD8 memory"
"3540","Classical monocytes"
"3541","Memory B"
"3542","Classical monocytes"
"3543","CD8 effector"
"3544","CD4 naive II"
"3545","CD56dim CD16bright NK"
"3546","CD4 naive II"
"3547","Proliferating T and NK cell"
"3548","Platelet-bound monocytes"
"3549","MAIT-NKT cells"
"3550","gdT cells"
"3551","T-NK-B cell doublets"
"3552","CD56dim CD16bright NK"
"3553","CD8 memory"
"3554","Non classical monocytes"
"3555","T-NK-B cell doublets"
"3556","CD4 naive I"
"3557","conventional DC"
"3558","Memory B"
"3559","CD56dim CD16bright NK"
"3560","Classical monocytes"
"3561","MAIT-NKT cells"
"3562","CD8 memory"
"3563","Neutrophils"
"3564","CD4 naive II"
"3565","gdT cells"
"3566","CD56dim CD16bright NK"
"3567","CD56dim CD16bright NK"
"3568","NK-monocyte doublets"
"3569","CD4 naive II"
"3570","CD56dim CD16bright NK"
"3571","CD56dim CD16bright NK"
"3572","CD56bright CD16dim NK"
"3573","CD8 naive"
"3574","Memory B"
"3575","gdT cells"
"3576","Platelet-T cell doublets"
"3577","CD56dim CD16bright NK"
"3578","CD56dim CD16bright NK"
"3579","Platelet-bound monocytes"
"3580","CD56dim CD16bright NK"
"3581","gdT cells"
"3582","CD4 memory"
"3583","CD56dim CD16bright NK"
"3584","Naive B"
"3585","CD8 memory"
"3586","MAIT-NKT cells"
"3587","gdT cells"
"3588","CD56dim CD16bright NK"
"3589","gdT cells"
"3590","CD4 and CD8 activated memory"
"3591","Memory B"
"3592","CD4 memory"
"3593","Memory B"
"3594","Classical monocytes"
